"TIME","GEO","UNIT","ICCS","Value","Flag and Footnotes"
"2005-01-01T00:00:00","Czech Republic","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","22,079",""
"2006-01-01T00:00:00","Czech Republic","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","19,454",""
"2007-01-01T00:00:00","Czech Republic","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","19,976",""
"2008-01-01T00:00:00","Czech Republic","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","18,187",""
"2009-01-01T00:00:00","Czech Republic","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","17,367",""
"2010-01-01T00:00:00","Czech Republic","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","18,659",""
"2011-01-01T00:00:00","Czech Republic","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","20,084",""
"2012-01-01T00:00:00","Czech Republic","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","19,027",""
"2003-01-01T00:00:00","Denmark","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","19,213",""
"2004-01-01T00:00:00","Denmark","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","19,393",""
"2005-01-01T00:00:00","Denmark","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","19,078",""
"2006-01-01T00:00:00","Denmark","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","19,625",""
"2007-01-01T00:00:00","Denmark","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","20,597",""
"2008-01-01T00:00:00","Denmark","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","24,860",""
"2009-01-01T00:00:00","Denmark","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","26,241",""
"2010-01-01T00:00:00","Denmark","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","26,372",""
"2011-01-01T00:00:00","Denmark","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","26,378",""
"2012-01-01T00:00:00","Denmark","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","25,300",""
"2003-01-01T00:00:00","Germany (until 1990 former territory of the FRG)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","204,124",""
"2004-01-01T00:00:00","Germany (until 1990 former territory of the FRG)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","211,172",""
"2005-01-01T00:00:00","Germany (until 1990 former territory of the FRG)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","212,832",""
"2006-01-01T00:00:00","Germany (until 1990 former territory of the FRG)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","215,471",""
"2007-01-01T00:00:00","Germany (until 1990 former territory of the FRG)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","217,923",""
"2008-01-01T00:00:00","Germany (until 1990 former territory of the FRG)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","210,885",""
"2009-01-01T00:00:00","Germany (until 1990 former territory of the FRG)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","208,446",""
"2010-01-01T00:00:00","Germany (until 1990 former territory of the FRG)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","201,243",""
"2011-01-01T00:00:00","Germany (until 1990 former territory of the FRG)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","197,030",""
"2012-01-01T00:00:00","Germany (until 1990 former territory of the FRG)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","195,143",""
"2003-01-01T00:00:00","Estonia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,411",""
"2004-01-01T00:00:00","Estonia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,287",""
"2005-01-01T00:00:00","Estonia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","4,755",""
"2006-01-01T00:00:00","Estonia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","5,154",""
"2007-01-01T00:00:00","Estonia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","5,834",""
"2008-01-01T00:00:00","Estonia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","9,082",""
"2009-01-01T00:00:00","Estonia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","7,406",""
"2010-01-01T00:00:00","Estonia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","5,347",""
"2011-01-01T00:00:00","Estonia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","6,059",""
"2012-01-01T00:00:00","Estonia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","6,725",""
"2003-01-01T00:00:00","Ireland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","9,955",""
"2004-01-01T00:00:00","Ireland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","9,615",""
"2005-01-01T00:00:00","Ireland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","9,414",""
"2006-01-01T00:00:00","Ireland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","9,920",""
"2007-01-01T00:00:00","Ireland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,188",""
"2008-01-01T00:00:00","Ireland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,806",""
"2009-01-01T00:00:00","Ireland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,792",""
"2010-01-01T00:00:00","Ireland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","12,139",""
"2011-01-01T00:00:00","Ireland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","11,065",""
"2012-01-01T00:00:00","Ireland","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,287",""
"2003-01-01T00:00:00","Greece","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,140",""
"2004-01-01T00:00:00","Greece","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,145",""
"2005-01-01T00:00:00","Greece","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,271",""
"2006-01-01T00:00:00","Greece","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,427",""
"2007-01-01T00:00:00","Greece","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,851",""
"2008-01-01T00:00:00","Greece","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","11,220",""
"2009-01-01T00:00:00","Greece","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","12,242",""
"2010-01-01T00:00:00","Greece","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","12,287",""
"2011-01-01T00:00:00","Greece","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","9,750",""
"2012-01-01T00:00:00","Greece","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","8,684",""
"2003-01-01T00:00:00","Spain","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","109,798",""
"2004-01-01T00:00:00","Spain","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","108,820",""
"2005-01-01T00:00:00","Spain","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","112,426",""
"2006-01-01T00:00:00","Spain","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","114,205",""
"2007-01-01T00:00:00","Spain","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","113,473",""
"2008-01-01T00:00:00","Spain","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","116,324",""
"2009-01-01T00:00:00","Spain","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","113,060",""
"2010-01-01T00:00:00","Spain","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","106,509",""
"2011-01-01T00:00:00","Spain","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","109,429",""
"2012-01-01T00:00:00","Spain","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","116,906",""
"2003-01-01T00:00:00","France","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","292,658",""
"2004-01-01T00:00:00","France","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","292,088",""
"2005-01-01T00:00:00","France","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","307,501",""
"2006-01-01T00:00:00","France","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","326,065",""
"2007-01-01T00:00:00","France","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","324,765",""
"2008-01-01T00:00:00","France","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","331,778",""
"2009-01-01T00:00:00","France","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","341,942",""
"2010-01-01T00:00:00","France","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","351,071",""
"2011-01-01T00:00:00","France","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","353,118",""
"2012-01-01T00:00:00","France","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","277,464",""
"2003-01-01T00:00:00","France (metropolitan)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","292,658",""
"2004-01-01T00:00:00","France (metropolitan)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","292,088",""
"2005-01-01T00:00:00","France (metropolitan)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","307,501",""
"2006-01-01T00:00:00","France (metropolitan)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","326,065",""
"2007-01-01T00:00:00","France (metropolitan)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","324,765",""
"2008-01-01T00:00:00","France (metropolitan)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","331,778",""
"2009-01-01T00:00:00","France (metropolitan)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","341,942",""
"2010-01-01T00:00:00","France (metropolitan)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2011-01-01T00:00:00","France (metropolitan)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2012-01-01T00:00:00","France (metropolitan)","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2003-01-01T00:00:00","Croatia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,032",""
"2004-01-01T00:00:00","Croatia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","11,292",""
"2005-01-01T00:00:00","Croatia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","12,405",""
"2006-01-01T00:00:00","Croatia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","13,235",""
"2007-01-01T00:00:00","Croatia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","12,966",""
"2008-01-01T00:00:00","Croatia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","12,985",""
"2009-01-01T00:00:00","Croatia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","12,220",""
"2010-01-01T00:00:00","Croatia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","11,038",""
"2011-01-01T00:00:00","Croatia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","10,213",""
"2012-01-01T00:00:00","Croatia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","8,644",""
"2003-01-01T00:00:00","Italy","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","111,165",""
"2004-01-01T00:00:00","Italy","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","131,764",""
"2005-01-01T00:00:00","Italy","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","136,322",""
"2006-01-01T00:00:00","Italy","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","145,209",""
"2007-01-01T00:00:00","Italy","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","153,997",""
"2008-01-01T00:00:00","Italy","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","146,598",""
"2009-01-01T00:00:00","Italy","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","131,610",""
"2010-01-01T00:00:00","Italy","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","127,736",""
"2011-01-01T00:00:00","Italy","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","141,481",""
"2012-01-01T00:00:00","Italy","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","147,377",""
"2003-01-01T00:00:00","Cyprus","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","294",""
"2004-01-01T00:00:00","Cyprus","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","383",""
"2005-01-01T00:00:00","Cyprus","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","325",""
"2006-01-01T00:00:00","Cyprus","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","319",""
"2007-01-01T00:00:00","Cyprus","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","301",""
"2008-01-01T00:00:00","Cyprus","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","319",""
"2009-01-01T00:00:00","Cyprus","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","452",""
"2010-01-01T00:00:00","Cyprus","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","436",""
"2011-01-01T00:00:00","Cyprus","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2012-01-01T00:00:00","Cyprus","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2003-01-01T00:00:00","Latvia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,200",""
"2004-01-01T00:00:00","Latvia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,366",""
"2005-01-01T00:00:00","Latvia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,879",""
"2006-01-01T00:00:00","Latvia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,750",""
"2007-01-01T00:00:00","Latvia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,919",""
"2008-01-01T00:00:00","Latvia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,928",""
"2009-01-01T00:00:00","Latvia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,882",""
"2010-01-01T00:00:00","Latvia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,414",""
"2011-01-01T00:00:00","Latvia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,403",""
"2012-01-01T00:00:00","Latvia","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","1,351",""
"2003-01-01T00:00:00","Lithuania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","6,042",""
"2004-01-01T00:00:00","Lithuania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","6,566",""
"2005-01-01T00:00:00","Lithuania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","6,561",""
"2006-01-01T00:00:00","Lithuania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","5,498",""
"2007-01-01T00:00:00","Lithuania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","4,754",""
"2008-01-01T00:00:00","Lithuania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","4,372",""
"2009-01-01T00:00:00","Lithuania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","4,204",""
"2010-01-01T00:00:00","Lithuania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,703",""
"2011-01-01T00:00:00","Lithuania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,422",""
"2012-01-01T00:00:00","Lithuania","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,755",""
"2003-01-01T00:00:00","Luxembourg","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,124",""
"2004-01-01T00:00:00","Luxembourg","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,433",""
"2005-01-01T00:00:00","Luxembourg","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,367",""
"2006-01-01T00:00:00","Luxembourg","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","2,471",""
"2007-01-01T00:00:00","Luxembourg","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,233",""
"2008-01-01T00:00:00","Luxembourg","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,197",""
"2009-01-01T00:00:00","Luxembourg","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,264",""
"2010-01-01T00:00:00","Luxembourg","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,319",""
"2011-01-01T00:00:00","Luxembourg","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","3,816",""
"2012-01-01T00:00:00","Luxembourg","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","4,466",""
"2003-01-01T00:00:00","Hungary","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","31,484",""
"2004-01-01T00:00:00","Hungary","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","33,364",""
"2005-01-01T00:00:00","Hungary","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","32,760",""
"2006-01-01T00:00:00","Hungary","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","29,728",""
"2007-01-01T00:00:00","Hungary","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","29,645",""
"2008-01-01T00:00:00","Hungary","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","33,035",""
"2009-01-01T00:00:00","Hungary","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","32,046",""
"2010-01-01T00:00:00","Hungary","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","38,445",""
"2011-01-01T00:00:00","Hungary","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","37,201",""
"2012-01-01T00:00:00","Hungary","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","37,368",""
"2003-01-01T00:00:00","Malta","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person",":",""
"2004-01-01T00:00:00","Malta","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","406",""
"2005-01-01T00:00:00","Malta","Number","Acts causing harm or intending to cause harm to the person, injurious acts of a sexual nature and acts against property involving violence or threat against a person","403",""
